#{"t_start": 1761782181.083617, "env_id": "None"}
r,l,t
-39.042857,418,267.207783
-69.328571,416,267.469736
25.428571,341,267.675973
-62.321429,398,267.890808
-58.607143,437,268.115571
25.0,376,268.333395
23.642857,395,268.55348
-67.085714,408,269.750653
-90.371429,423,270.012444
-79.5,335,270.214316
-121.778571,458,270.441111
25.664286,315,270.641969
-25.907143,444,270.866208
-28.807143,510,272.081827
-101.214286,359,272.340251
-130.057143,359,272.558705
-59.528571,476,272.79709
-19.0,341,273.005425
-89.978571,395,273.218423
-72.821429,412,273.435304
-143.557143,400,274.642514
-70.978571,509,274.931219
-121.321429,407,275.150329
-111.714286,374,275.361485
-117.542857,392,275.600409
-106.5,352,275.811381
-43.878571,392,276.027749
33.985714,398,277.253336
-29.764286,429,277.518125
-64.764286,355,277.728382
-53.778571,356,277.941461
-123.278571,401,278.167233
-43.128571,386,278.383158
-84.964286,452,278.608492
-99.528571,397,279.842491
-116.278571,395,280.090985
-104.278571,400,280.312394
25.664286,353,280.525768
-15.5,349,280.729479
-121.528571,493,280.964234
-36.835714,427,281.187609
-75.542857,421,282.426164
-102.107143,368,282.662834
-88.778571,398,282.891596
-73.635714,344,283.097005
-72.028571,449,283.323875
-96.307143,491,283.558407
-69.0,465,284.807892
-40.221429,392,285.061358
-75.992857,411,285.290776
25.0,352,285.498808
-96.835714,396,285.715043
-77.314286,413,285.934582
-90.385714,425,286.155048
-107.0,353,287.361433
-39.464286,442,287.629761
-73.671429,481,287.862297
-16.028571,451,288.098148
-4.471429,357,288.311252
-4.85,350,288.51609
-118.821429,424,289.719095
-82.835714,399,289.983716
-18.5,352,290.197224
-120.435714,351,290.402739
-66.5,410,290.61902
-73.178571,428,290.837271
-13.0,349,291.042789
-47.042857,392,292.257774
-67.557143,376,292.518591
-91.542857,397,292.743438
29.664286,348,292.948976
-141.328571,396,293.163654
-104.314286,430,293.385129
-157.864286,398,293.602272
-102.335714,397,294.782879
-68.528571,410,295.051497
-98.1,422,295.283353
-21.778571,386,295.50485
33.471429,460,295.733982
-73.478571,435,295.955492
-93.042857,389,296.170974
-66.478571,398,297.375732
-85.385714,369,297.623181
-0.528571,446,297.856248
-87.942857,441,298.082872
-46.828571,368,298.293156
-22.442857,356,298.504731
-56.528571,428,298.729386
-60.85,436,299.942145
-82.278571,397,300.19744
-113.057143,394,300.420656
-83.385714,439,300.647732
-105.907143,404,300.868898
-84.392857,464,301.110353
-105.0,346,302.308867
-62.778571,393,302.580336
-70.885714,407,302.810893
-174.1,416,303.029163
-38.978571,441,303.252431
-144.942857,442,303.477661
-138.835714,394,303.693637
-61.235714,422,304.973615
19.178571,428,305.245263
-101.607143,397,305.472062
-48.478571,431,305.692404
-31.221429,336,305.892868
-74.042857,385,306.107363
-91.028571,463,307.276519
-83.557143,394,307.54975
-5.528571,411,307.785982
-55.5,346,307.996349
-62.264286,389,308.21227
33.471429,466,308.448288
-33.178571,386,308.663623
-23.557143,395,309.887676
-79.264286,402,310.168503
-66.5,346,310.391338
-138.057143,362,310.603845
-58.3,485,310.838736
-5.542857,374,311.049898
-153.057143,391,311.264592
-82.5,413,312.546402
-114.0,353,312.816315
-55.557143,359,313.045951
-78.107143,400,313.266473
-98.278571,406,313.486288
-4.278571,393,313.703972
-41.828571,399,313.921437
-42.557143,386,315.149719
-98.5,349,315.418339
-76.828571,373,315.648689
29.235714,382,315.865987
-150.171429,395,316.080777
-88.278571,406,316.294739
-82.307143,395,316.519397
-75.557143,402,317.881253
-129.028571,406,318.164953
-79.221429,410,318.40548
-71.557143,397,318.622627
32.471429,430,318.844755
-90.607143,370,319.055943
-75.721429,424,320.302803
16.735714,380,320.590977
28.957143,423,320.837884
-98.442857,553,321.091929
-34.835714,402,321.309271
-153.257143,393,321.521805
-148.321429,400,321.74005
-95.828571,396,323.066323
-19.0,352,323.337081
-10.0,352,323.562122
-100.278571,403,323.78213
-101.278571,398,323.995851
-87.107143,364,324.203111
-76.478571,389,324.415249
-67.0,346,325.616886
-96.935714,341,325.888755
-61.5,355,326.118601
-16.557143,355,326.333769
-12.5,346,326.542225
-88.278571,401,326.757195
8.942857,354,326.963129
-101.828571,372,327.17315
-55.535714,440,328.481393
-75.042857,373,328.75637
-105.828571,444,329.001313
-71.764286,388,329.216643
-90.385714,378,329.42652
7.457143,382,329.639489
-82.664286,390,330.849873
-147.278571,389,331.138106
25.0,338,331.367919
-127.057143,355,331.584049
-105.671429,401,331.800197
-128.978571,394,332.013151
-76.528571,391,332.227434
12.171429,432,333.598246
-63.778571,388,333.888628
-86.0,355,334.121954
-78.321429,425,334.349827
-45.5,413,334.568931
-26.935714,359,334.773356
-52.278571,365,334.981905
-27.5,399,336.216042
-78.964286,446,336.524379
-87.557143,346,336.754329
31.407143,397,336.977773
-65.057143,401,337.193074
-58.828571,435,337.414999
29.557143,454,337.641786
-69.078571,521,338.905419
-95.5,393,339.186762
-45.071429,366,339.419267
-55.307143,486,339.657917
-80.2,359,339.866847
-56.057143,398,340.081696
-40.5,344,341.334734
-1.042857,410,341.636373
-51.157143,389,341.880484
-114.607143,424,342.112025
-92.0,352,342.320656
-104.335714,396,342.534783
-105.5,349,342.736664
-58.5,472,343.974715
-96.478571,410,344.269636
-122.4,487,344.533229
-83.5,352,344.746309
-83.321429,417,344.964349
-37.507143,387,345.175791
-149.557143,397,345.391457
-106.778571,389,346.595267
-112.757143,409,346.889369
27.171429,375,347.125718
-113.835714,367,347.340282
-39.135714,429,347.560578
30.535714,402,347.778087
-73.028571,427,347.997277
-79.207143,460,349.316462
-97.557143,399,349.601546
-18.05,451,349.851883
-79.557143,406,350.075328
-55.885714,436,350.300407
-149.557143,381,350.511695
7.95,468,351.792027
29.235714,426,352.088413
-25.042857,411,352.329145
2.171429,371,352.544536
-107.935714,339,352.745842
-145.778571,391,352.960162
-83.628571,434,353.185338
-144.335714,397,354.437661
-17.5,349,354.705818
-103.764286,384,354.93926
-57.828571,431,355.168827
-78.721429,390,355.383236
-77.214286,387,355.596154
25.0,352,355.802721
-122.2,501,357.100876
-106.135714,340,357.365164
6.428571,362,357.592185
-77.278571,389,357.810725
-113.335714,428,358.032281
-71.0,410,358.252131
-66.878571,423,359.491002
-139.971429,442,359.798782
-91.85,403,360.044239
1.735714,411,360.273081
-85.757143,423,360.49245
36.05,508,360.730812
-87.5,347,360.936231
-39.135714,359,362.191351
-71.621429,435,362.485135
-26.557143,407,362.724608
-60.028571,396,362.946106
-6.028571,447,363.170109
-80.264286,420,363.389481
-21.385714,392,364.630508
-15.764286,358,364.917831
-72.764286,391,365.157441
-125.557143,401,365.383428
-93.557143,373,365.594022
-62.328571,445,365.821161
-37.542857,410,366.039766
-29.85,408,367.243831
-76.5,380,367.532989
-77.0,365,367.766568
-149.228571,442,368.000502
-161.835714,397,368.212714
-106.5,346,368.416701
-102.278571,401,368.633695
-88.235714,369,369.869689
-135.828571,434,370.179529
-86.921429,421,370.425848
34.2,427,370.654324
-69.5,349,370.864085
-31.828571,397,371.080954
-102.107143,367,371.289734
28.414286,493,372.578608
-109.028571,449,372.879333
-52.607143,372,373.112957
-54.571429,362,373.330219
-84.628571,398,373.546996
34.264286,418,373.768096
-59.035714,421,374.978291
-88.992857,406,375.286513
-23.542857,416,375.534559
-103.057143,370,375.754372
-85.278571,401,375.969884
-84.278571,401,376.184109
-133.957143,473,376.423897
-80.092857,414,377.754291
-43.635714,403,378.043699
-59.407143,428,378.286767
3.614286,399,378.509029
29.235714,359,378.717312
-70.435714,350,378.924421
-99.164286,387,379.13817
-71.028571,404,380.384363
-40.828571,401,380.669693
-150.835714,395,380.906071
-155.1,456,381.137674
-100.385714,392,381.352073
-17.264286,385,381.563809
