#{"t_start": 1761630071.150025, "env_id": "None"}
r,l,t
100.0,415,888.181109
75.65,436,888.510703
100.0,858,889.015482
100.15,424,889.320336
100.0,858,889.824923
100.0,858,890.301748
100.0,340,890.578666
100.85,781,894.678229
100.9,411,895.041738
100.0,414,895.384586
100.0,858,895.896849
100.0,415,896.199354
100.0,414,896.537261
125.0,340,896.840062
100.15,423,897.184744
124.55,858,897.699507
100.0,414,898.007545
100.0,415,898.337984
100.0,415,898.675162
110.55,733,899.141417
75.0,858,899.628928
127.6,817,903.635174
75.0,858,904.213619
-125.0,1345,904.672266
-74.1,1048,905.165171
-123.35,1199,905.566627
100.0,858,905.993355
100.0,858,906.419283
100.0,414,906.704831
100.8,846,907.169128
111.05,846,911.12477
75.0,858,911.686166
75.0,858,912.168276
100.0,414,912.471989
100.9,410,912.796175
100.0,414,913.129509
100.25,419,913.460725
100.0,414,913.797456
125.0,858,914.316938
75.0,1555,915.024104
100.0,858,915.469279
125.0,340,915.739537
75.0,858,919.809557
-54.45,1205,920.455272
75.85,1421,921.102691
100.9,412,921.383143
-79.2,1287,921.84794
75.0,858,922.279998
-123.35,1240,922.694375
100.0,414,922.978136
100.0,414,923.274549
100.9,412,923.587781
