#{"t_start": 1761694618.8859038, "env_id": "None"}
r,l,t
156.540531,323,531.583734
209.201708,323,531.778256
-207.766552,2700,535.075184
231.407352,323,535.288092
323.165743,320,535.488592
253.014425,320,535.685517
224.369795,320,535.886513
239.279408,323,536.082886
-242.682795,2700,536.782517
286.693029,320,536.978891
301.80354,320,537.176519
-364.577904,2700,540.350071
298.166533,320,540.576566
298.050331,320,540.781681
223.604392,323,540.988515
235.572726,323,541.185934
211.98492,323,541.385679
221.028181,320,541.582268
339.240594,323,541.78132
61.796309,323,541.979792
-275.656814,2700,542.690761
363.052673,323,542.887108
130.781814,323,543.086264
235.158077,320,545.825728
237.891075,320,546.131923
161.448417,323,546.366634
255.90206,320,546.58673
178.220083,320,546.80471
188.998112,323,547.00703
178.982677,323,547.202298
-121.426377,2700,547.899067
251.766046,323,548.097201
205.678072,323,548.294289
278.312811,320,548.492852
209.841253,323,548.692476
193.023804,323,548.899415
171.674701,320,549.097974
327.511072,320,549.293158
200.160895,323,549.491053
199.75728,323,549.6897
45.682054,323,549.884992
70.663644,323,553.024395
252.328993,320,553.322806
224.231108,320,553.553773
167.031493,323,553.769999
-38.880733,2700,554.496797
224.342545,323,554.694285
-176.134712,2700,555.426691
292.831895,320,555.62298
-97.352543,2700,558.828046
194.626153,320,559.047448
-188.070403,2700,559.778671
187.096689,323,559.979609
273.293128,323,560.179023
-163.092602,2700,562.977087
178.62568,323,563.292507
99.291434,323,563.536206
290.594454,320,563.754152
246.84568,320,563.964811
-209.377491,2700,564.681272
-366.451408,2700,565.396554
268.923752,323,565.593029
256.447939,320,565.788574
314.267552,320,565.986012
273.048954,320,566.186273
218.836602,323,568.837437
145.164122,323,569.133176
180.088301,323,569.360191
171.952932,323,569.579667
-172.016263,2700,570.296362
192.950148,320,570.497095
215.354816,323,570.694804
243.523683,323,570.894004
218.415292,323,571.092073
329.264221,320,571.287304
186.370001,320,571.488302
-255.358333,2700,574.705645
145.560144,323,574.977998
244.383601,320,575.199807
127.945977,323,575.413804
184.77436,323,575.617173
267.122161,320,575.814214
238.865929,320,576.011359
34.639013,323,576.209724
291.263115,323,576.407709
-163.82661,2700,577.114857
278.81576,323,577.314162
259.37961,323,577.513455
294.797737,320,577.712897
151.640881,323,577.906763
-87.04394,737,578.201254
296.649548,320,581.061315
232.292196,320,581.371024
-220.807721,2700,582.174297
179.327696,323,582.373242
161.194525,323,582.575312
297.348828,320,582.772633
246.734642,320,582.969479
291.718951,323,583.168349
194.955345,323,583.368109
268.701427,320,583.565399
329.000927,320,583.767446
318.034816,320,583.961665
156.864527,323,584.160324
259.676256,320,584.359103
189.42486,323,584.556501
248.444253,320,584.795898
270.996273,320,584.99538
156.710931,320,585.192796
289.356936,320,588.301909
239.186318,320,588.609686
167.552496,323,588.849016
237.284736,323,589.064565
220.480392,320,589.272735
-354.773204,2700,589.988299
271.932672,320,590.188238
230.849813,323,590.387295
245.56907,323,590.582852
183.85998,323,590.783113
350.038087,320,590.978624
324.956483,320,591.174406
116.042757,323,591.374733
322.460969,320,591.569945
196.515904,323,591.766408
211.120686,323,591.965861
197.651092,320,592.166422
217.811283,323,592.36466
-136.46081,2700,596.101201
303.495065,320,596.30785
198.737691,323,596.509656
227.907404,323,596.705732
286.412786,323,596.904628
153.864222,320,597.10299
372.035231,323,597.301127
313.36579,320,597.499079
222.487409,320,597.698852
284.107061,323,597.894967
244.598354,323,598.091999
284.271328,323,598.28996
339.395029,323,598.48552
-294.370562,2700,601.865247
-119.306943,2700,602.647282
-178.420737,1210,603.036386
164.71446,320,603.23516
276.016193,320,603.434263
-260.235989,2118,604.003804
-194.778734,2700,607.071691
179.130224,323,607.290491
-335.499263,2700,608.032226
294.072615,320,608.229424
182.917943,323,608.426051
281.015918,323,608.623715
320.915865,320,608.822789
202.289635,323,609.02149
231.893546,323,609.217323
162.900497,323,609.414578
190.416231,323,609.616173
259.408384,320,612.262842
-147.105702,2700,613.161417
124.267243,323,613.365209
122.586624,323,613.563833
281.743243,320,613.764778
-169.162431,2700,614.476381
-455.35346,2700,617.368124
161.399238,323,617.606481
-260.469603,2700,618.366233
176.94482,323,618.566401
264.715168,320,618.764492
201.653786,323,618.961823
275.030084,320,619.157166
249.780234,323,619.356906
-232.924163,2700,622.359346
123.749804,323,622.654727
263.49973,323,622.888118
245.204105,323,623.104956
266.062389,320,623.30815
-89.212013,2700,624.028407
173.296465,323,624.226701
275.139075,320,624.422625
222.086063,323,624.619244
86.797559,323,624.816087
236.019659,320,625.016087
240.365413,320,625.217054
263.317264,320,625.416143
226.83515,323,625.613664
292.086314,320,625.809632
212.087733,323,626.005644
225.198992,320,626.203634
249.967594,320,629.274811
-256.454511,2700,630.187867
157.011359,320,630.393443
212.397923,320,630.590688
297.384051,323,630.787481
-217.702143,2700,631.51396
352.102661,323,631.713319
270.561423,323,631.910991
232.681513,320,632.110082
-360.618416,2700,635.266026
-317.513807,2700,636.00962
